cell_name	feature	corr_value
Trichoblast	AT3G54580	0.2861052241221429
Trichoblast	AT3G09925	0.2845070734540032
Trichoblast	AT5G05500	0.2819878074277602
Trichoblast	AT1G01750	0.2801537484553752
Trichoblast	AT3G07070	0.2797682315318448
Trichoblast	AT1G30870	0.2794592700035424
Trichoblast	AT1G53680	0.2785924790881861
Trichoblast	AT1G12560	0.2763735263335341
Trichoblast	AT2G41970	0.27588401863855466
Trichoblast	AT3G54590	0.2713045967753514
Trichoblast	AT4G00680	0.2709205979660666
Trichoblast	AT1G62980	0.2694321058313263
Trichoblast	AT4G40090	0.26763072495105084
Trichoblast	AT3G62680	0.2673948730042274
Trichoblast	AT5G49270	0.2656775033896217
Trichoblast	AT3G49960	0.2651780193816374
Trichoblast	AT4G29180	0.264509182031162
Trichoblast	AT1G12040	0.26173153274890115
Trichoblast	AT1G73580	0.261084355134026
Trichoblast	AT1G52660	0.2600833425234002
Trichoblast	AT2G03720	0.26007146573318585
Trichoblast	AT4G34580	0.25963387480717115
Trichoblast	AT1G70460	0.259197929776782
Trichoblast	AT2G47540	0.2588986586480469
Trichoblast	AT2G34910	0.2587533509475569
Trichoblast	AT5G58010	0.2568745366671794
Trichoblast	AT5G04960	0.2565843277262586
Trichoblast	AT1G27740	0.2560238066695211
Trichoblast	AT5G63270	0.2553325533217488
Trichoblast	AT3G60330	0.2550615029176901
Trichoblast	AT1G63450	0.254917142817178
Trichoblast	AT2G47530	0.25386683423225426
Trichoblast	AT5G14330	0.2529484965866322
Trichoblast	AT4G31250	0.25261445729522997
Trichoblast	AT5G19800	0.2521707170782105
Trichoblast	AT4G01480	0.2514500000904193
Trichoblast	AT5G67400	0.25137796809442925
Trichoblast	AT2G45750	0.25101409350705084
Trichoblast	AT3G60280	0.2507731708610788
Trichoblast	AT3G10710	0.2501486234804834
Trichoblast	AT2G45890	0.2490136191864752
Trichoblast	AT2G01540	0.2483737768295245
Trichoblast	AT5G22410	0.2482891900588076
Trichoblast	AT5G57625	0.2482315685798166
Trichoblast	AT3G23190	0.2479751942327597
Trichoblast	AT5G40860	0.2446077122747283
Trichoblast	AT3G61560	0.24409258951203325
Trichoblast	AT4G25820	0.24338338570033585
Trichoblast	AT5G24880	0.2428576652345171
Trichoblast	AT5G35190	0.2428316433217761
Trichoblast	AT5G17820	0.2416586810616565
Trichoblast	AT5G61350	0.2410893830528621
Trichoblast	AT5G24313	0.240258406589544
Trichoblast	AT5G61550	0.2399013841543399
Trichoblast	AT1G54970	0.23954665664398625
Trichoblast	AT5G13990	0.23906070951205705
Trichoblast	AT2G47360	0.23897051726176374
Trichoblast	AT4G18430	0.23888359388663785
Trichoblast	AT2G46860	0.2384291815657011
Trichoblast	AT4G09990	0.2378633245692622
Trichoblast	AT2G04170	0.2370560755372525
Trichoblast	AT1G30990	0.2360047402768677
Trichoblast	AT1G34330	0.2358590808573842
Trichoblast	AT3G15700	0.23562129433170675
Trichoblast	AT1G30850	0.2349377948270745
Trichoblast	AT3G21180	0.2346384690051607
Trichoblast	AT2G44110	0.2323135422136405
Trichoblast	AT4G03330	0.2322235357302347
Trichoblast	AT3G16390	0.23196142601211225
Trichoblast	AT5G23030	0.23076282999464015
Trichoblast	AT2G29620	0.2303450907512973
Trichoblast	AT5G13150	0.22926985577121836
Trichoblast	AT1G23720	0.22795274443359545
Trichoblast	AT5G11440	0.22771907724254464
Trichoblast	AT3G12540	0.2276397503030731
Trichoblast	AT5G06990	0.2259155147576747
Trichoblast	AT1G63930	0.2257862764076277
Trichoblast	AT4G33730	0.22555867504787824
Trichoblast	AT4G02270	0.22474771653464254
Trichoblast	AT1G35670	0.2243535502964224
Trichoblast	AT5G16910	0.2232899893946507
Trichoblast	AT4G08400	0.22315223623967664
Trichoblast	AT3G24670	0.22197762341061966
Trichoblast	AT4G37640	0.22176108509613912
Trichoblast	AT4G33880	0.22089214735413454
Trichoblast	AT1G65610	0.22062720842953068
Trichoblast	AT4G24026	0.21947580904748198
Trichoblast	AT1G73860	0.21772175447698197
Trichoblast	AT5G15600	0.21740526018972947
Trichoblast	AT3G21340	0.216866904453808
Trichoblast	AT4G08410	0.2165340601334568
Trichoblast	AT5G46870	0.2164830796519246
Trichoblast	AT3G28550	0.21579616798113152
Trichoblast	AT4G30320	0.215578384858648
Trichoblast	AT1G06923	0.21509911810891744
Trichoblast	AT2G24980	0.21504712564579265
Trichoblast	AT5G40510	0.21494461513247667
Trichoblast	AT5G19790	0.21403706079295204
Trichoblast	AT4G25790	0.21401116168696102
Trichoblast	AT1G02570	0.2136545269333455
Trichoblast	AT2G21020	0.21358044072024746
Trichoblast	AT1G24620	0.213324685420456
Trichoblast	AT5G57530	0.21323081517446346
Trichoblast	AT5G19560	0.21270347806759
Trichoblast	AT3G07880	0.21268703804104494
Trichoblast	AT5G06640	0.2116045928251108
Trichoblast	AT1G14170	0.21088293433667232
Trichoblast	AT1G23750	0.2105491845781033
Trichoblast	AT1G23540	0.21045986567675232
Trichoblast	AT1G58270	0.21021979280126715
Trichoblast	AT1G54940	0.20927061936373054
Trichoblast	AT2G21045	0.20918993053697035
Trichoblast	AT4G13390	0.20893812747832155
Trichoblast	AT1G79320	0.2088809481827921
Trichoblast	AT5G57540	0.2082126536715936
Trichoblast	AT1G16440	0.20794613932028574
Trichoblast	AT1G22500	0.20780403490058447
Trichoblast	AT3G13782	0.20731767968509068
Trichoblast	AT4G26010	0.2066659291012368
Trichoblast	AT3G05155	0.20602161245196116
Trichoblast	AT4G22217	0.20498400066018246
Trichoblast	AT3G20410	0.20433295789655986
Trichoblast	AT5G12050	0.20389343428440412
Trichoblast	AT3G23175	0.20373247267723807
Trichoblast	AT4G26770	0.2034858671601361
Trichoblast	AT2G46140	0.20292678988577906
Trichoblast	AT2G38790	0.20246199154157413
Trichoblast	AT4G33120	0.20198752979656576
Trichoblast	AT2G47650	0.20195211530053225
Trichoblast	AT1G05810	0.2010930467437943
Trichoblast	AT5G51270	0.2006244248384892
Trichoblast	AT2G48080	0.20043167026854986
Trichoblast	AT5G55050	0.19939308203414075
Trichoblast	AT5G17390	0.19927376827567747
Trichoblast	AT4G28162	0.19912922623602
Trichoblast	AT5G03640	0.1990012093881524
Trichoblast	AT4G22080	0.1987898697235087
Trichoblast	AT5G36270	0.19874273642371476
Trichoblast	AT2G20520	0.1984663165325932
Trichoblast	AT1G07795	0.19830279938369133
Trichoblast	AT1G55290	0.19792330536274316
Trichoblast	AT5G43350	0.19781849336755905
Trichoblast	AT1G04280	0.1976964129910824
Trichoblast	AT5G49080	0.19644804983077294
Trichoblast	AT4G00460	0.19542102125622807
Trichoblast	AT1G08990	0.1951528448379134
Trichoblast	AT5G13500	0.19482905135561
Trichoblast	AT3G01720	0.1943897767420512
Trichoblast	AT4G37070	0.19418890461098184
Trichoblast	AT4G22666	0.1940080928150033
Trichoblast	AT5G24310	0.1937394494344418
Trichoblast	AT4G01110	0.19371228616114086
Trichoblast	AT3G03050	0.19285603491988632
Trichoblast	AT1G56220	0.1926296512843869
Trichoblast	AT4G30560	0.1923149451702976
Trichoblast	AT3G54040	0.1922943000954416
Trichoblast	AT3G01730	0.1920919738422976
Trichoblast	AT5G65690	0.19056324623694107
Trichoblast	AT4G18640	0.18966480180046694
Trichoblast	AT4G30670	0.1887551480082436
Trichoblast	AT5G27150	0.1886486790027004
Trichoblast	AT5G41730	0.18862227733172204
Trichoblast	AT1G59725	0.1880769233315633
Trichoblast	AT2G39690	0.1872787113781668
Trichoblast	AT5G65090	0.18720968061846305
Trichoblast	AT1G05320	0.18635782917249505
Trichoblast	AT5G43230	0.186267842906342
Trichoblast	AT2G28440	0.18610216021577747
Trichoblast	AT5G46230	0.18470668742337126
Trichoblast	AT5G06630	0.18438349021049505
Trichoblast	AT2G46170	0.1843504408774093
Trichoblast	AT3G03000	0.1841406555396297
Trichoblast	AT2G31020	0.18411991056759874
Trichoblast	AT4G29800	0.1839859445733278
Trichoblast	AT2G19060	0.18358967069114768
Trichoblast	AT5G02350	0.1831761407003044
Trichoblast	AT1G09170	0.18292347732704065
Trichoblast	AT1G34760	0.1826843845546751
Trichoblast	AT4G13440	0.18253681510416336
Trichoblast	AT1G05990	0.1821444061859606
Trichoblast	AT5G01610	0.18184150893156314
Trichoblast	AT5G17590	0.18155151689768986
Trichoblast	AT1G34510	0.18124293042472955
Trichoblast	AT2G39110	0.18095298652317046
Trichoblast	AT5G65930	0.18068235795072396
Trichoblast	AT5G61650	0.18025669231087746
Trichoblast	AT1G12950	0.17991384107638905
Trichoblast	AT1G67330	0.17915069887422946
Trichoblast	AT4G17340	0.17906225951123098
Trichoblast	AT4G19680	0.1790395755588934
Trichoblast	AT4G02390	0.1788196232714323
Trichoblast	AT2G29010	0.17856057832903488
Trichoblast	AT2G25240	0.17780927074991099
Trichoblast	AT4G25090	0.177570015224976
Trichoblast	AT3G48570	0.17747887704613374
Trichoblast	AT5G11110	0.17655410651188425
Trichoblast	AT2G32270	0.17642076256490805
Trichoblast	AT2G27080	0.17641355180507454
Trichoblast	AT2G32380	0.17637449813030062
Trichoblast	AT5G59520	0.17597048011142702
Trichoblast	AT4G25190	0.17519972786249596
Trichoblast	AT1G63600	0.17509714039224236
Trichoblast	AT3G19390	0.17464659096154672
Trichoblast	AT2G21880	0.17439090186090436
Trichoblast	AT3G06300	0.1743538921933204
Trichoblast	AT3G52460	0.17389331336343847
Trichoblast	AT3G27300	0.1738739721122416
Trichoblast	AT1G53920	0.17373424945346871
Trichoblast	AT3G46270	0.17343339167844418
Trichoblast	AT5G21080	0.1730876594629164
Trichoblast	AT5G21130	0.17284893814648375
Trichoblast	AT5G44610	0.172488096963
Trichoblast	AT1G04700	0.17166588524752718
Trichoblast	AT5G05370	0.17157937624889755
Trichoblast	AT5G42785	0.17142943469358893
Trichoblast	AT5G42510	0.17141743930943482
Trichoblast	AT2G17720	0.17021965942413575
Trichoblast	AT2G22290	0.16981348259031867
Trichoblast	AT3G18560	0.16927672915974518
Trichoblast	AT1G63220	0.16864042763438092
Trichoblast	AT5G15650	0.16853636981963058
Trichoblast	AT5G47450	0.16806817240517782
Trichoblast	AT1G08340	0.16773646472491366
Trichoblast	AT4G17100	0.1671443991194306
Trichoblast	AT3G61300	0.1666848596151946
Trichoblast	AT3G05490	0.16646639047993675
Trichoblast	AT4G22214	0.16640022762615286
Trichoblast	AT2G29750	0.16620347618464415
Trichoblast	AT5G49760	0.16575002592060284
Trichoblast	AT5G45840	0.16571825407589627
Trichoblast	AT3G16460	0.16570043669115944
Trichoblast	AT4G32920	0.16566911211537838
Trichoblast	AT4G20190	0.165577372805181
Trichoblast	AT2G31350	0.1654038050686385
Trichoblast	AT2G44450	0.16514585779890578
Trichoblast	AT1G50930	0.16501740178079952
Trichoblast	AT1G52245	0.1649748065895328
Trichoblast	AT1G33800	0.16493625779323495
Trichoblast	AT5G44020	0.16477280078350534
Trichoblast	AT5G12880	0.16471232974243974
Trichoblast	AT5G18661	0.16471007553577482
Trichoblast	AT5G35700	0.16467418803523548
Trichoblast	AT2G41110	0.16459961077656368
Trichoblast	AT3G54870	0.16384466000205403
Trichoblast	AT1G18150	0.16381278548496808
Trichoblast	AT1G23480	0.16363575414919804
Trichoblast	AT4G19200	0.16334136613661704
Trichoblast	AT3G43960	0.1628329303497804
Trichoblast	AT2G05160	0.162810691951129
Trichoblast	AT2G17130	0.16216287913875238
Trichoblast	AT4G35380	0.1617359741058467
Trichoblast	AT3G61760	0.16163636654557034
Trichoblast	AT3G46760	0.16109352998576068
Trichoblast	AT5G48657	0.16092250839812705
Trichoblast	AT3G51330	0.16082768521064966
Trichoblast	AT4G09570	0.16078717741798887
Trichoblast	AT3G15020	0.16064845096306046
Trichoblast	AT1G75220	0.16042079682962646
Trichoblast	AT1G79860	0.16033848525724714
Trichoblast	AT2G37670	0.1602698326448189
Trichoblast	AT3G21070	0.16018060026594022
Trichoblast	AT4G10770	0.16006339231958075
Trichoblast	AT3G17185	0.16002368751705898
Trichoblast	AT3G26500	0.15997419691115078
Trichoblast	AT2G29740	0.15988084057729948
Trichoblast	AT3G17780	0.15980315920539634
