QC	AT1G73620	0.016844512720715354
QC	AT5G28640	0.052099450328632065
QC	AT2G36120	0.009730454037438729
QC	AT4G10250	0.01088062991746648
QC	AT4G39950	0.059561949784098976
QC	AT2G28790	0.1344980238863525
QC	AT4G38410	0.11631473724490295
QC	AT2G22330	0.04086849545424477
QC	AT2G39700	0.08265506180968805
QC	AT5G52640	0.020484427782642967
QC	AT1G32450	0.011724248830634113
QC	AT4G27670	0.011461890023931992
QC	AT2G21050	0.13445738575269225
QC	AT3G02245	0.0994796523991542
QC	AT3G56980	0.010035882178776028
QC	AT3G11260	0.07148641108973562
QC	AT3G10020	0.03249794736026955
QC	AT3G60650	0.14303621681323492
QC	AT3G44260	0.013818560183212291
QC	AT2G46990	0.1124919815167564
QC	AT3G53040	0.08929433594315175
QC	AT1G51220	0.13910009725023142
QC	AT2G37390	0.01668646963911305
QC	AT3G05330	0.0399865800773138
QC	AT2G03505	0.05052079900200418
QC	AT1G68010	0.020760728881519613
QC	AT3G62100	0.06431830045067842
QC	AT1G59740	0.03616160725282196
QC	AT5G12110	0.01830206736255344
QC	AT5G40040	0.01657883474112233
QC	AT1G18250	0.1141929891663608
QC	AT4G10640	0.03313696518652014
QC	AT4G14690	0.06684496552856406
QC	AT1G56680	0.11417112168905301
QC	AT3G13175	0.02325794340189169
QC	AT5G15725	0.016528653584667912
QC	AT2G01420	0.07851596712709932
QC	AT3G12580	0.027191526298837
QC	AT3G30350	0.029227453911783313
QC	AT1G46264	0.07984024301294093
QC	AT2G46650	0.028913860886515295
QC	AT4G31500	0.034122929294309164
QC	AT5G20240	0.043960332024231004
QC	AT2G32120	0.015872375614007436
QC	AT5G35870	0.05657672647878915
QC	AT3G50870	0.05163592102958713
QC	AT2G12646	0.03441078054397262
QC	AT5G03870	0.04067297748568079
QC	AT1G75580	0.08040082859020482
QC	AT4G37295	0.031804391342939775
QC	AT1G80590	0.010383580710271892
QC	AT2G01913	0.020926543284506795
QC	AT1G21090	0.0297137049121197
QC	AT5G06380	0.017008405043062936
QC	AT1G30070	0.024303648017972072
QC	AT2G17040	0.031891936967431145
QC	AT1G64970	0.021293484130293205
QC	AT5G09590	0.030659015499144713
QC	AT1G16070	0.02385871472537204
QC	AT2G45210	0.03675942881566936
QC	AT3G10780	0.054035945523886575
QC	AT5G16023	0.10709384387548608
QC	AT5G01910	0.0295851228317902
QC	AT4G01533	0.03372919391698896
QC	AT5G11160	0.030680934828765938
QC	AT4G28510	0.03673587833688369
QC	AT5G02540	0.03871763950615094
QC	AT1G35230	0.12712596148686306
QC	AT4G22755	0.0240306118768928
QC	AT1G66050	0.01118598317365461
QC	AT3G61111	0.015348775141139597
QC	AT2G29540	0.025657571331634668
QC	AT1G04560	0.01865283335844737
QC	AT1G62500	0.018184165229273044
QC	AT5G47600	0.043294647615668036
QC	AT4G20020	0.025470321585757648
QC	AT5G51550	0.10247773579521924
QC	AT1G26870	0.10518442579210184
QC	AT4G28820	0.018272190322467973
QC	AT4G29190	0.014662533267751025
QC	AT3G13940	0.02714917414690507
QC	AT3G08740	0.030490848154271555
QC	AT2G01430	0.07004639954754224
QC	AT5G39820	0.06878930800867845
QC	AT5G60810	0.055187087745781696
QC	AT1G70830	0.06871465891480827
QC	AT5G17340	0.02191292467115177
QC	AT5G64080	0.05553815552678006
