cell_name	feature	corr_value
Meri.Xylem	AT5G02640	0.13402284204319315
Meri.Xylem	AT3G51030	0.12978959378184202
Meri.Xylem	AT4G32880	0.12222234022121875
Meri.Xylem	AT3G51670	0.12073141915801007
Meri.Xylem	AT1G68810	0.1193558817868432
Meri.Xylem	AT5G01890	0.11349356485694215
Meri.Xylem	AT4G24780	0.11268267684164612
Meri.Xylem	AT1G52150	0.11157420216197818
Meri.Xylem	AT2G13820	0.11090230046039236
Meri.Xylem	AT1G73780	0.107988804822309
Meri.Xylem	AT2G37190	0.107164214972547
Meri.Xylem	AT1G77690	0.1056782108052354
Meri.Xylem	AT5G60490	0.1051760292185074
Meri.Xylem	AT2G03090	0.10317056896299276
Meri.Xylem	AT5G20890	0.09936175700971338
Meri.Xylem	AT2G36160	0.0991746655454218
Meri.Xylem	AT5G48480	0.0974206291471378
Meri.Xylem	AT1G73590	0.09628463370898037
Meri.Xylem	AT4G25740	0.09624811553438904
Meri.Xylem	AT5G26360	0.09604470796376564
Meri.Xylem	AT5G04800	0.0958051952403978
Meri.Xylem	AT3G20050	0.09558613458976373
Meri.Xylem	AT4G25890	0.09544195793437678
Meri.Xylem	AT3G25710	0.09525025888151578
Meri.Xylem	AT2G09990	0.09516337451226074
Meri.Xylem	AT1G24510	0.09418768105513542
Meri.Xylem	AT1G75500	0.09298990105401958
Meri.Xylem	AT2G34060	0.09072900471344758
Meri.Xylem	AT2G01950	0.0905025677775076
Meri.Xylem	AT4G39260	0.09005599812626296
Meri.Xylem	AT1G49760	0.0890307345261262
Meri.Xylem	AT4G10480	0.08901728117166313
Meri.Xylem	AT1G48630	0.08892573868539315
Meri.Xylem	AT4G13850	0.08793495502960384
Meri.Xylem	AT4G34980	0.08779909575675088
Meri.Xylem	AT2G39390	0.08748731864517342
Meri.Xylem	AT1G48920	0.08742383649956408
Meri.Xylem	AT3G10090	0.08730216428572529
Meri.Xylem	AT3G18190	0.08689419204581451
Meri.Xylem	AT4G15910	0.08672726685713858
Meri.Xylem	AT3G58700	0.08631435071595814
Meri.Xylem	AT3G62530	0.0862063838771692
Meri.Xylem	AT1G73230	0.08594178034260967
Meri.Xylem	AT1G23410	0.08581107428819408
Meri.Xylem	AT4G10450	0.08556012770710113
Meri.Xylem	AT2G20490	0.08544940710304219
Meri.Xylem	AT3G44590	0.0852018252151495
Meri.Xylem	AT1G49410	0.08491090814632972
Meri.Xylem	AT5G60670	0.08486720473109073
Meri.Xylem	AT4G17520	0.08435164741477996
Meri.Xylem	AT2G34710	0.0842627272360789
Meri.Xylem	AT4G15802	0.08405464629373792
Meri.Xylem	AT3G18280	0.08398482800592015
Meri.Xylem	AT4G20440	0.0832443812786613
Meri.Xylem	AT5G19530	0.0830245300651353
Meri.Xylem	AT5G53730	0.08179357947988622
Meri.Xylem	AT3G53750	0.08156913109369184
Meri.Xylem	AT5G60690	0.08122447199858153
Meri.Xylem	AT3G03920	0.08112492887955802
Meri.Xylem	AT2G04800	0.0802139107982389
Meri.Xylem	AT4G30220	0.07990958155597863
Meri.Xylem	AT5G55190	0.07977865360023571
Meri.Xylem	AT1G75717	0.07972381264371489
Meri.Xylem	AT5G56010	0.07969499878894548
Meri.Xylem	AT3G59680	0.07967646003775551
Meri.Xylem	AT1G58380	0.07959382061564793
Meri.Xylem	AT5G43970	0.07957616711145876
Meri.Xylem	AT1G29785	0.07952833546655133
Meri.Xylem	AT5G43960	0.07947113069449456
Meri.Xylem	AT1G03010	0.07946797862189167
Meri.Xylem	AT1G19968	0.07944978844193254
Meri.Xylem	AT3G56480	0.07920239147691205
Meri.Xylem	AT3G23830	0.07899322178694346
Meri.Xylem	AT1G29250	0.07872597416126466
Meri.Xylem	AT3G10610	0.0779508866262512
Meri.Xylem	AT3G30214	0.07762050551205238
Meri.Xylem	AT5G05690	0.07750629322020353
Meri.Xylem	AT2G11910	0.0774709187968486
Meri.Xylem	AT4G35390	0.07735023225563509
Meri.Xylem	AT3G48185	0.07730480710102539
Meri.Xylem	AT1G61570	0.07729028093708783
Meri.Xylem	AT1G05843	0.07663230604481654
Meri.Xylem	AT2G35605	0.07618313771485705
Meri.Xylem	AT2G41130	0.07567659149369829
Meri.Xylem	AT1G20220	0.07557969949701691
Meri.Xylem	AT5G07030	0.07514639151602097
Meri.Xylem	AT4G12600	0.07504683779065037
Meri.Xylem	AT2G42740	0.07471964908137871
Meri.Xylem	AT4G02010	0.07427178213593451
Meri.Xylem	AT1G33470	0.07415481080332541
Meri.Xylem	AT1G48830	0.07375842293827765
Meri.Xylem	AT3G12390	0.07375535967727755
Meri.Xylem	AT4G25630	0.07357952290678428
Meri.Xylem	AT5G52470	0.07346253320322746
Meri.Xylem	AT2G27970	0.0733771489749328
Meri.Xylem	AT4G39300	0.0731934479645762
Meri.Xylem	AT4G38660	0.07303227174497992
Meri.Xylem	AT1G50920	0.07280889423347213
Meri.Xylem	AT4G13170	0.07277399143471341
Meri.Xylem	AT2G31900	0.07254471303976734
Meri.Xylem	AT3G63130	0.07225744132537447
Meri.Xylem	AT5G22650	0.07189225105139853
Meri.Xylem	AT5G06670	0.07161282221019696
Meri.Xylem	AT5G61020	0.07146673231440152
Meri.Xylem	AT3G53190	0.07137222210339894
Meri.Xylem	AT1G23340	0.07130491352085498
Meri.Xylem	AT4G00440	0.07120585218410387
Meri.Xylem	AT3G21270	0.0703224391717549
Meri.Xylem	AT5G20020	0.07029591473476893
Meri.Xylem	AT5G66300	0.07021374405191609
Meri.Xylem	AT1G07370	0.07006198279440133
Meri.Xylem	AT1G73890	0.07000403682027721
Meri.Xylem	AT3G23805	0.06991055472184643
Meri.Xylem	AT3G46940	0.06979117306492519
Meri.Xylem	AT3G02530	0.06974499996944271
Meri.Xylem	AT2G24230	0.0696383460889893
Meri.Xylem	AT5G57770	0.06941847453661695
Meri.Xylem	AT1G30880	0.06898154216935305
Meri.Xylem	AT3G53950	0.06877924291508891
Meri.Xylem	AT2G27840	0.06860322103613033
Meri.Xylem	AT4G02450	0.06801951763725461
Meri.Xylem	AT3G57150	0.06792058355723532
Meri.Xylem	AT5G08180	0.06767301187727473
Meri.Xylem	AT3G56070	0.06752701581977673
Meri.Xylem	AT4G02840	0.06748568205038477
Meri.Xylem	AT5G03960	0.06745853369524207
Meri.Xylem	AT2G40530	0.06724394111488631
Meri.Xylem	AT3G16640	0.06695132675377187
Meri.Xylem	AT1G15250	0.06655172311443902
Meri.Xylem	AT3G52630	0.06651844840132168
Meri.Xylem	AT2G30060	0.066371685468136
Meri.Xylem	AT1G26630	0.06617960074105682
Meri.Xylem	AT3G51800	0.06610462683518951
Meri.Xylem	AT1G12000	0.06607013638705897
Meri.Xylem	AT1G28400	0.06598847155302301
Meri.Xylem	AT5G62190	0.06591780216547106
Meri.Xylem	AT1G07070	0.06570691666941726
Meri.Xylem	AT3G04230	0.06567639028115653
Meri.Xylem	AT3G47290	0.0656617682717993
Meri.Xylem	AT3G57030	0.06565968495182678
Meri.Xylem	AT3G08943	0.0656319899733758
Meri.Xylem	AT5G40830	0.06561827881814021
Meri.Xylem	AT3G24660	0.06558233215737322
Meri.Xylem	AT1G35320	0.06547230718881776
Meri.Xylem	AT3G19380	0.06540470820540367
Meri.Xylem	AT2G19480	0.06502307159852752
Meri.Xylem	AT5G17870	0.06498630944956534
Meri.Xylem	AT2G31410	0.06456250059871023
Meri.Xylem	AT2G29550	0.06442519758744482
Meri.Xylem	AT3G54260	0.06434115478464804
Meri.Xylem	AT1G21050	0.06428897796983828
Meri.Xylem	AT4G34555	0.06415858794044636
Meri.Xylem	AT3G18130	0.06409793001917555
Meri.Xylem	AT2G15000	0.06406449654925975
Meri.Xylem	AT1G09620	0.0637198108652066
Meri.Xylem	AT1G12380	0.06336305831489551
Meri.Xylem	AT3G49750	0.06316290750368267
Meri.Xylem	AT5G14520	0.06312986816938915
Meri.Xylem	AT1G69770	0.0630641291166477
Meri.Xylem	AT5G01070	0.06292781982910754
Meri.Xylem	AT5G62900	0.06281492885480121
