cell_name	feature	corr_value
Phloem..CC.	XM-006530227.1	0.014289824487521474
Phloem..CC.	XR-001780987.1	0.014289824487521474
Phloem..CC.	AT5G16100	0.014279169292399103
Phloem..CC.	AT5G55800	0.014254437727513626
Phloem..CC.	AT3G59455	0.014140394552051988
Phloem..CC.	AT3G49230	0.01412823663841746
Phloem..CC.	AT3G25620	0.014118484865246863
Phloem..CC.	NM-025945.3	0.014080940298992766
Phloem..CC.	AT5G05960	0.013975402787390196
Phloem..CC.	AT1G77010	0.013973179232349937
Phloem..CC.	XM-006531291.3	0.01393499979517167
Phloem..CC.	XR-873273.2	0.01393499979517167
Phloem..CC.	AT3G47090	0.013845021690569595
Phloem..CC.	AT5G55620	0.01382659578985692
Phloem..CC.	AT3G47480	0.01379293323339804
Phloem..CC.	AT5G61270	0.01371154513791359
Phloem..CC.	AT1G55525	0.013634314333783612
Phloem..CC.	AT1G73885	0.013626913536998924
Phloem..CC.	AT3G02535	0.013538926223944358
Phloem..CC.	AT1G68360	0.013495323945602421
Phloem..CC.	AT4G37930	0.0133732608537774
Phloem..CC.	AT4G02850	0.013351867387710286
Phloem..CC.	AT3G09040	0.013265895322605172
Phloem..CC.	AT4G32540	0.01325611263082285
Phloem..CC.	AT1G55470	0.01321886488988277
Phloem..CC.	NM-008021.4	0.013138892274957929
Phloem..CC.	NM-010218.2	0.013138892274957929
Phloem..CC.	AT1G43910	0.013129096144650404
Phloem..CC.	AT3G03495	0.013097467271449429
Phloem..CC.	AT2G21330	0.013097312847438923
Phloem..CC.	AT5G37050	0.0130915201764526
Phloem..CC.	AT5G61420	0.013049821771692586
Phloem..CC.	NM-029840.1	0.013023726772912842
Phloem..CC.	AT2G23390	0.012981861470393518
Phloem..CC.	AT1G70820	0.012964743406505622
Phloem..CC.	ATMG01410	0.012918174836059
Phloem..CC.	NR-027985.1	0.012914459533935524
Phloem..CC.	AT1G12630	0.012884366250403036
Phloem..CC.	NR-110490.1	0.012810069000216369
Phloem..CC.	AT5G59080	0.012675243570926769
Phloem..CC.	AT5G01080	0.012665551751065993
Phloem..CC.	AT5G38740	0.01260786915305362
Phloem..CC.	NM-028810.2	0.0125460259249266
Phloem..CC.	AT1G59720	0.01252214998767646
Phloem..CC.	AT3G45160	0.012447886273419471
Phloem..CC.	AT3G62150	0.012406006617110324
Phloem..CC.	AT3G05905	0.012359696983586516
Phloem..CC.	AT3G08885	0.0123564386262386
Phloem..CC.	AT4G31370	0.01234838308457393
Phloem..CC.	AT1G23380	0.012321695958482379
Phloem..CC.	NM-008616.2	0.012299009858843812
Phloem..CC.	NM-001271898.1	0.012299009858843812
Phloem..CC.	AT5G02650	0.012252707676125392
Phloem..CC.	NM-001039214.4	0.01219082333218877
Phloem..CC.	AT1G68230	0.012139580115764995
Phloem..CC.	AT4G28620	0.012117457114920576
Phloem..CC.	NM-011461.3	0.012113082718003631
Phloem..CC.	AT1G02220	0.012032725466251807
Phloem..CC.	NM-001039129.4	0.011948089477008155
Phloem..CC.	AT5G13690	0.011939713042426671
Phloem..CC.	AT4G31040	0.01192093949579788
Phloem..CC.	AT5G65870	0.011903454085621523
Phloem..CC.	AT2G29270	0.011833666712370771
Phloem..CC.	AT1G64180	0.011810207764670129
Phloem..CC.	AT1G16750	0.011788440610693745
Phloem..CC.	NM-146134.2	0.011728587343806841
Phloem..CC.	NM-028634.3	0.011725164863638015
Phloem..CC.	NM-133911.1	0.011723242139242512
Phloem..CC.	AT4G17370	0.011676632056645231
Phloem..CC.	NM-133349.3	0.011673714737158673
Phloem..CC.	AT1G16400	0.011666733558303688
Phloem..CC.	AT1G01460	0.011666117184698723
Phloem..CC.	AT4G24450	0.01165567328304268
Phloem..CC.	AT5G55640	0.011631224824654543
Phloem..CC.	AT1G51700	0.011625397860005895
Phloem..CC.	NM-025456.3	0.011597497599192584
Phloem..CC.	AT1G02710	0.011592578141828494
Phloem..CC.	NR-030771.1	0.01156203153360674
Phloem..CC.	XM-006505359.3	0.01154692553670362
Phloem..CC.	AT2G35820	0.01154589214768914
Phloem..CC.	AT1G60550	0.01148943775683867
Phloem..CC.	NM-019671.3	0.011466834608926006
Phloem..CC.	AT2G09385	0.011426511185089666
Phloem..CC.	NM-146000.2	0.011399188011247978
Phloem..CC.	AT2G42440	0.01135605856918434
Phloem..CC.	AT3G62550	0.0113556402561269
Phloem..CC.	AT2G33775	0.011342395207493193
Phloem..CC.	AT1G03050	0.011275232962614469
Phloem..CC.	XM-006500528.3	0.011245324363612393
Phloem..CC.	AT1G76450	0.011225095510674238
Phloem..CC.	XM-006534630.3	0.011213818096039323
Phloem..CC.	AT4G13300	0.011171211767364466
Phloem..CC.	AT5G49630	0.011149144803904377
Phloem..CC.	NM-026029.3	0.01114840438969905
Phloem..CC.	AT5G64685	0.011091154610633992
Phloem..CC.	NM-146074.1	0.011050730978001659
Phloem..CC.	AT4G40085	0.011011872406209698
Phloem..CC.	AT1G65486	0.010997714313913751
Phloem..CC.	AT1G05127	0.010993559879845221
Phloem..CC.	AT2G37810	0.010925041907291582
Phloem..CC.	AT4G01440	0.010903748509755454
Phloem..CC.	NR-045821.1	0.010897608425954016
Phloem..CC.	XR-106205.4	0.010897608425954016
Phloem..CC.	AT2G07712	0.010893379295692816
Phloem..CC.	AT1G09377	0.010873411506353185
Phloem..CC.	AT5G59340	0.010840085600916032
Phloem..CC.	AT2G38600	0.010791467794364979
Phloem..CC.	NM-008410.2	0.01076409680399973
Phloem..CC.	AT3G09375	0.010668255988728054
Phloem..CC.	NR-037965.1	0.010647035179820671
Phloem..CC.	NM-001290546.1	0.010635534683380651
Phloem..CC.	AT3G23430	0.010607570503448144
Phloem..CC.	NM-153550.3	0.010590862660375741
Phloem..CC.	AT1G68540	0.01053637035940762
Phloem..CC.	NM-028887.3	0.010512170963162005
Phloem..CC.	AT1G78980	0.010506300750020537
Phloem..CC.	NM-027347.3	0.010442505150292531
Phloem..CC.	AT3G09875	0.010428673557723795
Phloem..CC.	AT1G56240	0.010427693598251995
Phloem..CC.	AT1G17710	0.010398640363687057
Phloem..CC.	AT3G09922	0.010392496861779685
Phloem..CC.	XM-011250930.2	0.010352795924002569
Phloem..CC.	AT3G25260	0.010300863179130962
Phloem..CC.	AT2G41082	0.01029978558967323
Phloem..CC.	AT5G53880	0.010268577774712066
Phloem..CC.	NM-001042652.1	0.010249843402871387
Phloem..CC.	AT3G24880	0.010247725298620529
Phloem..CC.	AT2G14220	0.010203437820999757
Phloem..CC.	AT1G61130	0.01020217826851044
Phloem..CC.	AT1G17615	0.0101513529618257
Phloem..CC.	AT4G02733	0.010131992112974251
Phloem..CC.	AT4G01430	0.010122889146678828
Phloem..CC.	NM-026201.3	0.010102567326877377
Phloem..CC.	AT4G15670	0.010092940593247772
Phloem..CC.	AT5G61495	0.010073841831458768
Phloem..CC.	AT5G67110	0.010057493800452398
Phloem..CC.	AT2G27535	0.010032064004358477
Phloem..CC.	AT5G53592	0.0099870953662786
Phloem..CC.	XM-006507729.1	0.009964670397915569
Phloem..CC.	AT1G08810	0.009874647750421921
Phloem..CC.	AT4G20235	0.009860047769885577
Phloem..CC.	AT5G10570	0.00984800192263613
Phloem..CC.	AT5G01840	0.009811731204443305
Phloem..CC.	AT4G12410	0.009773570946479066
Phloem..CC.	NM-009507.3	0.00974827264628862
Phloem..CC.	AT1G10680	0.009723615796487093
Phloem..CC.	AT2G21895	0.00967756982365959
Phloem..CC.	AT5G26170	0.009603712486545658
Phloem..CC.	NM-145962.2	0.009591904653671329
Phloem..CC.	AT4G08470	0.009546103756713996
Phloem..CC.	NM-025360.2	0.009523006969203884
Phloem..CC.	AT1G65484	0.009516904476918062
Phloem..CC.	AT4G31408	0.0094638329252651
Phloem..CC.	AT4G36000	0.00942645338098736
Phloem..CC.	NM-023053.3	0.00940056754616049
Phloem..CC.	NM-001034900.3	0.009398205389058913
Phloem..CC.	AT3G02050	0.00938575383995152
Phloem..CC.	NM-009169.2	0.009345912345430607
Phloem..CC.	AT5G52780	0.009291909075849713
Phloem..CC.	NM-008465.5	0.009270641123385309
Phloem..CC.	AT5G64190	0.00926771990542239
Phloem..CC.	NM-029823.2	0.009256512307318282
Phloem..CC.	AT2G22190	0.009250075090509563
Phloem..CC.	AT1G64150	0.00923767308791008
Phloem..CC.	XM-011243614.2	0.009226708636603268
Phloem..CC.	AT5G59780	0.009207227179014805
Phloem..CC.	AT2G22200	0.009204139655233994
Phloem..CC.	NR-003270.2	0.009163569194449564
Phloem..CC.	NM-016688.2	0.009159981041600485
Phloem..CC.	AT5G64450	0.009143694797741287
Phloem..CC.	NM-028632.2	0.00914066195429035
Phloem..CC.	XM-006538825.2	0.009068678625670144
Phloem..CC.	AT1G20925	0.009050034579851969
Phloem..CC.	AT2G16390	0.008948558813022322
Phloem..CC.	AT3G13900	0.00892174517732392
Phloem..CC.	AT2G23200	0.0089147547666571
Phloem..CC.	AT1G23740	0.008886092905180781
Phloem..CC.	AT1G18730	0.008884394425601284
Phloem..CC.	NM-144820.3	0.008835397065913735
Phloem..CC.	AT2G20070	0.00883045235264641
Phloem..CC.	AT2G07798	0.00882138973241425
Phloem..CC.	NM-016746.4	0.008802639773508973
Phloem..CC.	AT2G19650	0.008800263990832453
Phloem..CC.	AT2G02515	0.008788100735077659
Phloem..CC.	AT5G46240	0.008785868128580942
Phloem..CC.	NM-009193.2	0.00876400593264721
Phloem..CC.	AT3G52840	0.008687055127093342
